pc1,pc2,ood_source
0.50102323,0.012447175,places365
-3.1093755,3.291314,places365
-2.1932902,2.1080408,places365
-3.1987357,4.0623956,places365
-2.8269284,3.1658998,places365
-1.5401759,3.9665859,places365
-0.7963128,1.5279708,places365
-2.1711562,0.47059825,places365
-1.5898917,4.125747,places365
-0.11700863,0.39459363,places365
-1.965781,0.27468348,places365
0.037038386,-1.140462,places365
-1.9320841,4.972106,places365
-2.6438391,3.249592,places365
-0.23722965,1.0876135,places365
-2.428532,2.8611066,places365
-3.3054383,0.94830096,places365
-1.9298635,1.7154821,places365
-1.9023404,3.1897535,places365
0.6720776,1.4096196,places365
-2.6830661,1.9616704,places365
-2.3794525,0.48130795,places365
-2.3875153,-0.15453973,places365
-1.838184,2.7635005,places365
-1.7547224,2.5638826,places365
-2.2713575,2.6479867,places365
-1.0350202,-0.6616291,places365
-0.70723844,2.1839688,places365
0.74778897,-0.76107454,places365
-1.2339841,2.8187306,places365
-3.9302514,4.4286375,places365
-1.8253821,3.7556407,places365
-1.4244144,3.2335856,places365
-3.1320856,4.090691,places365
1.6034772,1.5811186,places365
-1.0895152,1.6052816,places365
-1.8258512,0.93945205,places365
0.48889083,1.6091111,places365
3.4151986,2.4284108,places365
-2.2057745,2.6513374,places365
-1.0064175,3.368356,places365
-0.6894808,1.7125236,places365
-2.1987073,0.70596254,places365
-0.6644608,2.607076,places365
-2.7069838,1.7940143,places365
-3.9508069,2.5011473,places365
-1.5030463,0.59080255,places365
-3.3362527,2.8652782,places365
-2.3767228,2.184376,places365
0.14804786,-2.1713006,places365
-0.96525925,2.5705857,places365
-2.4976366,1.6846738,places365
-0.17208415,0.9398086,places365
-3.0802672,1.9110255,places365
-3.8873377,2.3889072,places365
-1.7656102,3.3341768,places365
-2.708271,4.5903435,places365
-0.94386494,3.557523,places365
-1.2173016,3.589835,places365
-2.236782,0.71063936,places365
-1.124044,2.3891728,places365
1.079418,2.088883,places365
-1.9573643,2.358629,places365
-1.1405653,0.67004037,places365
-0.077495635,3.1244473,places365
-2.428519,1.8172607,places365
-0.37038034,1.9923275,places365
-3.5959728,3.5795414,places365
-0.43773246,0.31926093,places365
1.5923908,4.3437605,places365
-2.2300363,1.8538163,places365
-0.5965274,3.5969465,places365
-1.4147253,-0.64167464,places365
-2.891733,1.3257501,places365
-2.744517,1.6076177,places365
-0.045075,3.8890808,places365
-2.36219,-0.45643112,places365
-1.5363474,2.1939843,places365
-3.0652983,2.2801,places365
-2.246965,3.5380008,places365
-1.5578477,1.3428954,places365
-1.6639254,2.071962,places365
-1.5253301,1.4234716,places365
0.80841035,-1.3410199,places365
0.07253808,2.499737,places365
-0.11555821,0.10347059,places365
-3.3062613,-0.16700424,places365
-1.0731258,0.008971419,places365
-0.8372122,4.228404,places365
0.89361376,1.2490927,places365
-1.1780828,2.097098,places365
-1.7654672,1.9662225,places365
-2.391986,2.5214846,places365
-0.56058794,3.6255443,places365
-1.3268027,1.4111733,places365
0.010274231,2.0388064,places365
-0.40688556,0.89241135,places365
-2.099299,3.313298,places365
-1.1294855,4.590254,places365
-1.19776,0.35085413,places365
-0.06800443,0.55096644,places365
-2.556827,4.3290024,places365
-1.4259621,0.7096421,places365
-2.5517316,1.7683108,places365
-1.9637525,3.9024742,places365
-2.852871,2.6063335,places365
0.16539699,4.359157,places365
-1.8045568,3.2848935,places365
2.7802327,0.47727695,places365
-1.5237621,1.8698473,places365
-2.2594807,2.0874636,places365
-0.8422911,2.656306,places365
0.10694879,3.6578302,places365
-0.76362765,3.5633929,places365
-1.406739,3.2367604,places365
-1.4666054,3.324642,places365
-1.2006344,3.5795624,places365
-0.7755671,2.189538,places365
-0.4043749,2.8544562,places365
-0.21243018,1.2744449,places365
0.67074543,0.9243062,places365
0.35921067,1.6685443,places365
-1.6843638,4.187719,places365
-0.041524768,2.0476,places365
0.9207956,0.6596597,places365
-1.5224965,4.018497,places365
0.41289145,0.9341872,places365
-0.7254059,2.3745968,places365
-0.6465516,3.708793,places365
-0.40345192,0.66547924,places365
-0.5790118,2.7036402,places365
-1.6765671,2.2146804,places365
-1.1103039,2.6057482,places365
-1.5547891,3.6077416,places365
-1.5757909,4.094224,places365
-2.5196195,1.9933636,places365
-0.8410555,1.816181,places365
-2.1969328,5.083601,places365
-1.4380786,0.4418889,places365
0.3847223,1.6274767,places365
-0.49001133,3.4703114,places365
-0.28065026,2.7125905,places365
-0.47503346,3.3259475,places365
-0.73374236,2.22312,places365
-1.4193043,2.89659,places365
0.8008662,0.38827404,places365
0.46104485,2.2306392,places365
-0.71496403,2.670828,places365
-0.88346434,1.5676857,places365
-1.2067679,2.7124326,places365
-1.0181327,2.5250232,places365
-1.1766632,1.440814,places365
-0.7386268,3.0018606,places365
1.1163964,3.7814643,places365
0.30793566,0.99939764,places365
1.7216341,2.5249536,places365
-0.77804404,2.385281,places365
2.193401,0.6661091,places365
-0.06076461,2.4823058,places365
-1.19357,2.8159344,places365
-0.4466485,2.502437,places365
0.48026305,1.4791193,places365
-1.14503,2.7316687,places365
-1.213361,2.1824505,places365
-1.3420691,2.0038285,places365
-0.5193072,2.3501952,places365
0.24767321,2.8005815,places365
-0.42318577,2.9207945,places365
-0.38782263,1.9394627,places365
-1.8234549,4.1795897,places365
-2.3991063,3.0964181,places365
-0.6170976,3.4467425,places365
-0.3139975,0.8955877,places365
1.5341308,-0.097080335,places365
-2.485499,3.1440508,places365
-0.92348105,1.8681169,places365
-1.5714681,4.123269,places365
2.1706686,1.6900418,places365
-2.2390645,3.926822,places365
-0.84152395,2.9661238,places365
-0.34435987,3.5799015,places365
1.2643082,2.4551778,places365
0.17175692,1.5768238,places365
-1.9778905,2.4560032,places365
0.04648143,3.2236507,places365
-0.61766243,4.0909734,places365
-0.9257983,2.165766,places365
-2.2951393,3.2299101,places365
-1.9970269,1.8050284,places365
-1.6505928,3.2075965,places365
-1.3124306,3.0618455,places365
-0.9744569,3.3995192,places365
0.39806086,3.2428987,places365
1.2288182,2.8457456,places365
-4.190167,1.1614186,places365
-3.1730168,-0.6522219,places365
-2.2867863,-0.5862963,places365
-2.3818185,0.672802,places365
-0.2256664,-1.9931209,places365
-1.5528629,-1.2062788,places365
-1.7647943,0.53681797,places365
0.63436884,0.2152247,places365
-3.0534637,1.2145721,places365
0.17115885,0.8838311,places365
-4.411901,-0.01112077,places365
0.5560035,0.0838193,places365
-2.6972606,-0.87127984,places365
-3.4168832,-0.46294525,places365
0.07326788,-0.9238671,places365
-1.2140944,-0.44737998,places365
0.18552071,-0.18987644,places365
-0.77092254,-0.29858515,places365
0.28498954,-1.1497622,places365
-2.387014,0.19514306,places365
0.32782727,-1.9995604,places365
-1.8012818,0.6672185,places365
-1.4374936,-0.39945534,places365
-0.5927122,0.602744,places365
-1.1462315,-0.21092829,places365
-1.2387108,1.6270866,places365
-0.974821,0.9217173,places365
-0.6946973,1.5962584,places365
-0.64011264,-0.36421043,places365
-2.1498406,-0.35482794,places365
-1.2446446,0.03599998,places365
-0.68752617,1.2703096,places365
-4.5797534,-0.55849934,places365
-2.059859,-1.69086,places365
0.08957952,1.1206285,places365
1.0500517,-0.097879976,places365
-3.0614583,0.87908965,places365
0.030275285,-1.4734821,places365
-1.146849,0.22165012,places365
0.26194423,-1.1531571,places365
0.13588029,0.423441,places365
-0.8062983,0.13754544,places365
-2.8020825,1.6602764,places365
-2.639874,-0.5509669,places365
-2.6980445,2.3761964,places365
-0.30984217,0.71789587,places365
-0.5574757,0.602472,places365
-0.17731887,2.1367307,places365
-0.9720676,-1.0158864,places365
-0.45608103,0.1300263,places365
-3.6870997,0.12247822,places365
-0.32370597,1.4394373,places365
-1.8981583,-0.8534864,places365
-2.6172073,0.8872974,places365
-1.310159,-1.6164463,places365
-0.08184427,-1.5199528,places365
-1.684082,-1.227438,places365
0.84143203,0.5964881,places365
-4.0853415,1.4424795,places365
-1.712028,0.1889511,places365
0.07800835,-0.15578778,places365
-1.3620986,1.0038081,places365
-0.55460805,-0.21704257,places365
-1.0171996,-0.2309674,places365
-0.27652484,-1.6532491,places365
-3.0528584,0.3667861,places365
-2.4333246,3.0094051,places365
0.27184385,-1.6222086,places365
1.6857092,-1.0859482,places365
-1.6004257,-1.2790016,places365
-2.2486343,-1.4268785,places365
-2.2558877,-1.3767204,places365
0.9251986,-2.1022985,places365
0.542713,0.34968418,places365
-1.545588,-0.3388004,places365
-0.7695519,1.578538,places365
0.049901962,0.87649125,places365
-4.5025983,0.37218738,places365
-1.3366356,-0.1647448,places365
0.6788762,-2.51854,places365
-2.2918055,1.3023624,places365
-0.6768735,1.561758,places365
-0.7888708,-1.719059,places365
0.37455672,0.10264136,places365
-2.776854,-0.9699379,places365
-0.30146104,-0.76377827,places365
-0.329091,-2.5199847,places365
-3.206845,0.33766103,places365
0.1969189,-2.076788,places365
-1.3083266,0.1652567,places365
-1.2223728,0.04898375,places365
-4.198274,1.8820838,places365
-0.997243,-1.2925706,places365
-1.114804,-0.23322186,places365
0.1665743,-0.11872052,places365
-0.023791015,-0.2816326,places365
-0.11109042,-1.4896383,places365
-0.39203966,-1.3979077,places365
-1.6125764,-0.08780837,places365
-2.1570044,-1.0277296,places365
-2.1952083,-0.57602024,places365
-1.8401847,-1.2227753,places365
-3.2139742,0.3502318,places365
-3.4765856,-0.092597604,places365
-2.6409323,-0.114712685,places365
-2.080429,-1.0228001,places365
-1.7119709,0.027880426,places365
-3.5123289,0.40226588,places365
-4.6312537,-0.7468617,places365
-2.1393065,-1.6048166,places365
-0.6756913,-0.17030807,places365
-0.9343163,-1.1391793,places365
-0.8015858,-1.1640183,places365
-1.1765176,-1.0924002,places365
-2.640006,0.074034765,places365
-1.0335007,-0.7710079,places365
-0.79563457,-2.1698558,places365
-3.7204044,0.14938405,places365
-4.4863257,0.3735399,places365
-3.010255,-0.34042642,places365
-3.1679788,0.39760867,places365
-3.8089852,-1.4944553,places365
-1.2245196,-3.2162235,places365
-2.1230323,0.2879293,places365
-3.5155146,-0.98384714,places365
-0.94381636,-1.516733,places365
-2.941776,-2.442396,places365
-1.8016961,-0.886112,places365
-0.30219644,-2.230715,places365
-2.4240885,-1.7579701,places365
-2.9317575,0.6465649,places365
-2.3458333,0.15349378,places365
-2.8204582,1.1026509,places365
-3.052437,-1.8193207,places365
-3.1513236,-1.3941545,places365
-3.4926598,-1.4366472,places365
-4.109706,-1.3688114,places365
-1.3542216,-0.32580003,places365
-1.6524973,-2.2859442,places365
-4.66992,-2.1236236,places365
-4.508525,-0.48513082,places365
-2.4910598,2.0102353,places365
-1.3790238,-1.6718868,places365
-4.9223804,-0.30908802,places365
-4.5437584,0.34714696,places365
-3.0504625,0.006947439,places365
-4.207378,-0.8392853,places365
-3.0144055,-0.8041829,places365
-3.7393675,-0.9275413,places365
2.43169,-0.085595965,places365
-3.8187516,1.5595784,places365
-2.683006,0.3040199,places365
-3.1430593,-1.609062,places365
-1.7831318,1.1402123,places365
-1.2529019,-1.0103595,places365
-3.7289264,0.33173263,places365
-3.2303813,-0.23431867,places365
-0.44640422,-1.3346009,places365
-4.179969,-0.7209452,places365
-3.0778086,0.5123286,places365
-3.0926263,-2.9224145,places365
-3.38773,1.0926336,places365
-2.2427099,0.75004464,places365
-3.248571,-1.3213478,places365
-3.1712685,-2.7061975,places365
-2.6182406,0.36244047,places365
-3.2864716,-1.0214748,places365
-2.3739345,-1.9675186,places365
-3.2690723,0.54346585,places365
-3.0206769,-0.49526408,places365
-2.6580265,0.9133397,places365
-2.4531128,-1.2433764,places365
-2.2977743,-0.90640295,places365
-3.35193,-0.82462496,places365
-1.281208,-3.7552097,places365
-3.140199,-0.6839833,places365
-3.0572283,1.4636681,places365
-3.4127553,1.1346109,places365
-2.30859,0.37755343,places365
-2.9807,-0.41219676,places365
-0.11857605,-0.8213524,places365
-3.0660398,-0.7794621,places365
0.38189262,1.3363452,places365
0.5620784,-0.88964987,places365
-3.546363,0.014674511,places365
-3.3134887,0.06946212,places365
-3.1496997,-0.8208275,places365
-2.6002471,-0.8995134,places365
-4.834986,0.874648,places365
-1.0383173,-0.8896713,places365
-2.9479077,2.7276611,places365
-3.0092137,0.8576139,places365
-2.3793256,1.0972966,places365
-2.5559368,-1.3158674,places365
-3.4338977,-1.1166544,places365
-4.210865,-0.35178366,places365
-3.0611846,-0.45011556,places365
-0.49791333,-0.92707646,places365
-3.4447653,1.7994153,places365
-2.9352841,-1.7065547,places365
-2.6917162,0.37327546,places365
-2.3465087,-0.59172297,places365
-2.309338,1.7791903,places365
-0.9893031,-1.5353873,places365
0.041513026,-1.4418898,places365
-2.0207548,2.1398108,places365
0.26299697,-1.6673043,places365
-3.4285185,0.567932,places365
-3.2032535,-0.17231798,places365
-1.6956632,-2.336654,places365
-3.14599,-1.2605326,places365
-4.128163,-0.10555066,places365
-3.4669282,0.35089222,places365
-1.233633,-2.055656,places365
-3.3123329,-1.025408,places365
-2.4304063,-3.2862394,places365
-1.9577665,-2.0354583,places365
-3.713099,-0.32750544,places365
-1.7308187,0.35886732,places365
-1.5386157,0.32531384,places365
-1.4060605,-0.89531505,places365
-3.4686425,0.7600309,places365
-3.8119724,-0.6702811,places365
0.94256324,-1.925223,places365
-4.2696505,-0.11201985,places365
-2.4658213,-0.15490094,places365
-3.3621242,-0.69076157,places365
-3.619555,0.04827062,places365
-1.289931,-0.5376997,places365
-2.1684473,0.33382034,places365
-3.1725314,-0.55240923,places365
-2.4248288,-2.196633,places365
-1.4268339,0.013717573,places365
-2.0597532,1.2912538,places365
1.7226985,-0.8750652,places365
-0.72994554,-1.7477005,places365
-1.9208117,-2.761443,places365
-2.3965771,0.30944976,places365
0.7420737,-1.1027596,places365
-2.7015674,-2.986286,places365
-2.7067606,-2.5656023,places365
-1.6951749,-1.4908768,places365
-3.4479902,1.1206694,places365
-2.9807227,-0.021927636,places365
-2.9145985,-0.27521387,places365
-3.5688632,-1.4719291,places365
-2.7521703,-0.8374617,places365
-3.0998056,-1.1118277,places365
-2.094952,-0.6953207,places365
-3.0773547,-0.7578523,places365
-2.0348327,0.065151185,places365
-1.5227828,-1.9980543,places365
-2.9665248,0.5759657,places365
-3.8736165,-0.927601,places365
-3.679789,0.40831012,places365
-2.3914602,0.11944871,places365
-4.119153,0.37166092,places365
-1.6549364,-0.47644183,places365
-0.40829682,-0.10489942,places365
-3.98496,-0.4678727,places365
-2.3805876,-0.6637739,places365
-3.4870753,-0.06794177,places365
-1.948839,-1.0128742,places365
-0.53882575,-1.3890141,places365
-4.107425,0.11788793,places365
-2.6967564,-0.14722066,places365
-3.1540968,-1.696008,places365
-4.5428586,-0.4080984,places365
-4.4478903,0.7668498,places365
-1.6714993,-1.205934,places365
1.3503802,-0.666057,places365
-3.6026933,-0.4856846,places365
-1.5441235,-1.0101526,places365
-2.7673297,0.96701527,places365
-1.1910189,-2.4854171,places365
0.96056,-2.3444371,places365
-1.8611546,-1.9746783,places365
-1.9021487,0.082785875,places365
-3.01192,1.0772425,places365
-2.5210028,-0.9606919,places365
-1.3290071,-0.8753391,places365
0.01660186,-1.9535806,places365
-1.1834937,-0.53457165,places365
-0.39648664,1.3934517,places365
-3.5830407,2.8514273,places365
-2.294781,1.6415434,places365
-3.186231,0.56451744,places365
-1.6448634,0.5631143,places365
-1.1245193,3.1665666,places365
-3.3517253,0.52198374,places365
-3.2095,2.0866518,places365
-2.1405609,3.015363,places365
-3.0561817,0.45986268,places365
-1.1062608,1.88647,places365
-1.5173913,-0.5534947,places365
-3.1449842,-0.039397214,places365
-0.07090092,1.4464478,places365
0.016805232,-1.1747214,places365
-1.0348119,0.6235926,places365
-3.2574024,3.0414116,places365
-0.87967366,2.5065844,places365
-3.295947,-0.006452892,places365
-3.0281126,1.4857311,places365
-3.3813581,1.4864597,places365
-3.0960915,0.70443463,places365
-2.1846352,0.7731364,places365
-2.2993422,0.5403885,places365
-3.4802558,-0.58469874,places365
-3.8125165,-0.0047723316,places365
-2.9452183,2.1650262,places365
-1.9583113,0.43286714,places365
-2.922926,3.2103631,places365
-1.4710829,0.70711803,places365
-2.1206203,2.2263422,places365
-2.133264,2.9871583,places365
-0.034715712,1.710347,places365
-2.4527938,0.38333187,places365
-2.4050531,0.5951497,places365
-3.791197,2.0647862,places365
-1.9329163,2.0958576,places365
-2.2275827,0.8321599,places365
-2.4037497,3.6379502,places365
-1.9251448,0.2783165,places365
-2.2237718,-0.8836189,places365
-2.7315671,2.343022,places365
-0.80765057,1.3034483,places365
-1.2031147,-0.15544067,places365
0.5185316,1.9769047,places365
-2.294762,1.3599031,places365
-2.2609363,0.15574326,places365
-1.2195213,3.2651198,places365
-2.4272282,-0.3946951,places365
-2.7670617,1.5801288,places365
-0.528246,2.9227192,places365
-2.2722175,1.5347788,places365
-2.062997,0.6578269,places365
-2.6441326,-0.6973717,places365
-1.0271198,1.8652837,places365
-2.654516,1.2711202,places365
-1.8583438,1.5819623,places365
0.616054,-0.43631443,places365
-2.1093364,2.368122,places365
-2.3867168,2.2690752,places365
-3.8228433,-1.2011613,places365
-4.184622,1.6547713,places365
-2.4051895,2.0218503,places365
-3.88047,2.6895318,places365
-3.6968367,1.813626,places365
-3.22984,0.5648999,places365
-2.3534265,2.3605385,places365
-0.7712935,-0.16138606,places365
-3.6616154,2.8011215,places365
0.07754451,-0.13506854,places365
-2.2207687,3.0831902,places365
-2.3963437,1.2423307,places365
-3.3890207,0.5428709,places365
-1.5862215,1.3136308,places365
-2.1088448,1.2022496,places365
-2.2160032,1.5637203,places365
-2.078217,3.576084,places365
0.9639662,1.8485359,places365
-2.496616,0.6364644,places365
-1.7327096,2.3314562,places365
1.3077626,-0.23402014,places365
-1.9487095,2.257003,places365
0.12982363,1.1926686,places365
-1.8647666,0.5268932,places365
-1.3365077,-0.56925553,places365
-1.4170072,4.102057,places365
-2.1776736,2.317449,places365
-0.029717624,-0.6209861,places365
-3.0414546,1.0688362,places365
-1.638613,0.27438203,places365
-2.0732913,1.5014347,places365
0.5835267,0.67047,places365
-0.7201905,-1.1944512,places365
-1.2040267,1.2154502,places365
-2.4937544,0.34763524,places365
-2.2558527,1.5395002,places365
-2.028366,2.3830192,places365
-1.0036184,0.4417499,places365
-2.367791,4.4247847,places365
-2.0389578,-0.6110732,places365
-0.52270925,4.060471,places365
-2.9978554,3.5969586,places365
-1.457401,-1.1854134,places365
0.21309227,1.4656649,places365
-1.9673243,0.643584,places365
-1.3327603,0.82052636,places365
-1.4685341,-1.3258207,places365
-1.719399,1.1198409,places365
-2.644573,-0.19432953,places365
-1.4668337,0.3697017,places365
-1.3876191,0.67646146,places365
-1.223247,2.2567844,places365
-1.3842967,1.2074251,places365
-3.4724443,0.86250496,places365
-0.7105422,0.83829796,places365
-0.74485314,1.6833308,places365
-2.0153494,-1.3640122,places365
-2.236708,2.6816027,places365
-0.9181041,-0.48855594,places365
-2.6361794,-0.13119635,places365
-2.323332,-0.4340712,places365
-2.2847128,0.643256,places365
-0.5710452,0.9240813,places365
0.17667371,-1.0700395,places365
-1.6154013,-0.29827073,places365
-0.18004537,-1.1756275,places365
0.8139393,1.6241567,places365
-2.4269636,1.0925406,places365
-2.2684655,-0.9910612,places365
-2.2157614,0.33332744,places365
-0.08677894,-1.6326325,places365
-3.5061982,0.7023749,places365
-0.9412995,-0.609186,places365
-3.995293,1.3366058,places365
-0.9712763,0.22704571,places365
-2.7107794,2.1057327,places365
-2.0874233,2.2491548,places365
-1.3535955,3.4288461,places365
-3.7582102,2.3186193,places365
-0.5280332,2.0325713,places365
0.083361685,-0.38636252,places365
-2.5911431,1.8437958,places365
-1.6635048,1.0311466,places365
-0.471529,0.87582135,places365
-2.6938775,0.6294402,places365
-1.0059689,-0.079983756,places365
-1.0065606,1.5031314,places365
-1.7944708,-1.4223819,places365
-2.541944,0.41816565,places365
-1.5586972,0.2734616,places365
-0.35354447,2.325938,places365
0.31379586,0.8007147,places365
-2.9983733,0.47175613,places365
-2.826369,0.10603118,places365
-3.5155523,0.41865462,places365
-1.0503037,0.7388047,places365
-0.40998274,1.3340577,places365
-0.68269217,0.40248418,places365
-1.6864023,2.407066,places365
-1.4699156,0.99232197,places365
-0.954006,2.568381,places365
-1.3141336,1.4030702,places365
-1.7988924,2.3138483,places365
-2.2088459,-0.43657324,places365
-0.3994252,2.7186565,places365
-1.3021369,2.751807,places365
-1.0034952,-0.006925706,places365
0.8617739,-0.4188489,places365
0.32130057,2.446276,places365
-2.2811363,1.0939424,places365
-2.855937,0.14427951,places365
-0.5107502,2.6342063,places365
0.37111503,-2.4953446,places365
-1.3391771,0.18998834,places365
-1.8254526,-0.45928285,places365
-0.7380746,0.9034116,places365
-0.90701413,0.19723299,places365
-1.0919288,2.3114436,places365
-0.79639244,1.3641293,places365
-0.89866745,1.5070055,places365
-2.887647,1.5468267,places365
-0.76711357,0.22594386,places365
-3.2266686,0.28392395,places365
-1.5696146,3.6418946,places365
-1.8691998,2.6473882,places365
0.31380528,1.6264338,places365
-1.661877,1.9440318,places365
-0.61113155,-2.4831975,places365
-2.4805503,0.79554296,places365
-1.9594357,-0.051315676,places365
-4.412586,0.948439,places365
-2.0203547,0.4521468,places365
-0.6820092,1.7256898,places365
-1.9283965,1.1665663,places365
-0.72591805,1.8915493,places365
-0.71437377,-0.28095177,places365
-1.5174406,-1.2866766,places365
-0.9321561,2.4137402,places365
-0.7986593,0.540048,places365
-2.1862926,2.9565403,places365
-1.5535681,3.576112,places365
-1.6365416,3.9744143,places365
-2.5457327,3.3619444,places365
-1.8782303,4.424938,places365
-2.3772655,2.7283666,places365
-1.2890067,4.411404,places365
-0.9988265,4.0805655,places365
-0.8355857,2.1299286,places365
-2.4902267,1.9942524,places365
-1.3736506,2.6354456,places365
-0.3158983,2.8547957,places365
-3.1803312,2.955358,places365
1.8885217,1.3379452,places365
-2.2652593,3.3437474,places365
-2.1619918,4.6727114,places365
-2.1368585,5.131671,places365
-1.644099,3.9566863,places365
1.380233,2.1511574,places365
-2.7136638,2.0556524,places365
-1.7774441,1.7219579,places365
-0.15322906,3.2786305,places365
-1.7153594,1.0356591,places365
0.11078447,1.7465291,places365
0.49740285,1.520524,places365
-2.2631185,2.2235646,places365
-0.68298435,4.202632,places365
-2.9337502,2.3692596,places365
-0.9685525,5.9834743,places365
-3.1354032,3.225602,places365
-2.031536,2.91551,places365
-1.1652821,2.3545892,places365
-2.847552,3.1278117,places365
-1.7974198,3.2332919,places365
1.168917,1.9692724,places365
-1.3337456,3.1154196,places365
-0.17365295,2.8004587,places365
-0.560887,3.825907,places365
-1.5918353,3.3765,places365
1.1164908,1.2749414,places365
-1.1854429,1.8847959,places365
-1.3703068,3.1474636,places365
0.26475078,2.1101637,places365
-1.3586063,2.8197424,places365
-2.7763982,1.1732022,places365
-2.4361935,3.0849802,places365
-2.1445665,3.3523567,places365
-0.85844964,3.6835444,places365
-0.5113349,2.2665002,places365
-0.7803131,2.4560802,places365
-0.5366891,2.399657,places365
-2.5353925,4.520564,places365
-1.4860377,3.7622721,places365
-2.686068,1.8677282,places365
-0.5932316,4.2152705,places365
0.7431249,1.6728246,places365
-1.7460655,1.7058234,places365
-0.44007343,0.57045734,places365
-1.9427667,3.6398714,places365
-1.9143054,2.52152,places365
-2.9979343,2.9831438,places365
0.2651896,1.9259763,places365
-3.102027,2.995749,places365
-1.6865505,1.7068651,places365
-2.1393805,4.1213274,places365
-1.9926615,4.777954,places365
-2.1807995,2.6650393,places365
-2.069303,2.8356745,places365
-2.902138,2.43067,places365
-0.77930725,1.7615572,places365
-0.57501996,1.1582725,places365
-1.1723585,2.058102,places365
0.47305936,1.616684,places365
-2.4911745,4.360862,places365
-1.8973022,3.298282,places365
-2.6424966,3.387386,places365
-0.14362162,3.5967853,places365
-1.0083011,3.9946191,places365
-2.592131,2.7131035,places365
0.14456052,2.4295886,places365
-2.8290658,2.4833157,places365
-3.05214,6.034068,places365
-0.3212744,4.076137,places365
-1.9595826,4.751804,places365
-0.40056658,3.137027,places365
-2.1184006,1.7907314,places365
-2.1008306,3.843559,places365
-0.4128567,4.1120825,places365
-1.9764183,1.3542196,places365
-1.5435607,3.3533843,places365
-2.9101644,2.7094567,places365
-2.1122496,3.9995143,places365
-1.9848938,5.042419,places365
0.6028301,0.44207492,places365
-0.72508997,4.3439517,places365
-2.0971298,0.95099115,places365
-2.2731152,2.261913,places365
-0.9072321,2.7293334,places365
-1.5163748,1.5665867,places365
-0.61981964,3.612796,places365
-1.1865758,3.3168838,places365
-2.1377203,5.614901,places365
-1.7815278,2.0001824,places365
-0.046619236,3.9773347,places365
-2.044732,4.39693,places365
-2.5785367,3.8440928,places365
-1.5150745,2.3858263,places365
-2.6445317,3.1423905,places365
-2.2612286,3.9207962,places365
-1.2732909,3.16525,places365
-1.3435125,2.72376,places365
-2.0284033,2.0651999,places365
-1.0218961,2.5301244,places365
-1.95911,2.1592367,places365
-0.7673738,3.600839,places365
-0.18825942,2.5326848,places365
-2.3728278,1.9547358,places365
-1.1307466,2.2948759,places365
-0.6365694,2.5706303,places365
-2.9676359,5.5737066,places365
-2.0353317,1.2146704,places365
-2.1526184,4.598728,places365
-2.544658,0.42729974,places365
-2.5810587,3.475672,places365
-2.2751071,2.5317802,places365
-1.5340719,4.961874,places365
-1.863225,1.4376171,places365
-0.923723,3.3139539,places365
-0.19303006,3.72917,places365
-1.0113144,3.1958816,places365
-0.7224947,1.8458811,places365
0.9356169,3.5569484,places365
-0.84461427,2.419895,places365
-1.0731127,1.5761602,places365
-1.7818601,2.2267144,places365
-1.4123967,5.006049,places365
-1.6464229,1.9948342,places365
-1.3759153,3.6565998,places365
-0.8269389,3.9631867,places365
0.91884786,1.5719178,places365
-1.4291332,2.1285942,places365
-2.7486746,2.819774,places365
-0.0585593,2.586972,places365
-1.2696222,4.8893347,places365
-0.8044343,3.6530797,places365
-0.5401774,2.4046412,places365
-1.9814615,2.1894467,places365
-3.6637928,3.6846635,places365
-1.6248975,4.691778,places365
-1.6224973,2.1982985,places365
-2.2824988,3.375867,places365
-2.1171155,3.3241801,places365
-0.66624105,3.1856544,places365
-0.3333367,3.1318965,places365
-1.0146587,1.6005661,places365
-2.1237879,1.5669311,places365
-1.1556251,2.6287477,places365
-0.7127232,5.043515,places365
-1.8057728,4.5542006,places365
-0.76182604,2.3289113,places365
-0.060875475,4.9676285,places365
-2.2416866,3.6291997,places365
-0.8086614,3.086239,places365
-0.741537,2.0403538,places365
-0.729407,0.8931279,places365
-2.4309742,2.5374813,places365
-0.9726242,4.4404283,places365
-2.0759082,2.4320621,places365
-2.0776436,3.8819015,places365
0.05646175,0.54514754,places365
-0.51928985,0.8782891,places365
-1.7685287,3.9268456,places365
-0.29375243,0.7819848,places365
-2.4664357,2.962743,places365
0.34613413,3.2511556,places365
-1.9334679,2.9557297,places365
-0.85351247,4.635536,places365
-2.5108705,2.429899,places365
-2.429533,4.264185,places365
-2.1344335,4.3351865,places365
-1.6295824,2.624175,places365
0.10272735,0.08968902,places365
-1.7083805,3.6402323,places365
-2.8217106,3.3680725,places365
0.49165028,1.688473,places365
-0.21073389,2.4804916,places365
-1.210999,3.3335316,places365
-0.41248292,3.091479,places365
-3.4512932,2.123381,places365
-2.814177,3.9705007,places365
-2.2707558,4.1097713,places365
-2.048388,4.0101843,places365
-1.0120881,2.016143,places365
-1.3032959,1.8016689,places365
-2.4349017,0.97048306,places365
-2.3535337,0.26549217,places365
-4.027923,3.2279737,places365
-1.5866655,0.82856214,places365
-1.7277579,1.0125481,places365
-0.22158498,0.8034878,places365
-1.5357542,-0.91792166,places365
-1.6201056,0.32762903,places365
-1.7253549,1.5632141,places365
-3.0711343,1.9070735,places365
-3.0437849,-0.67939377,places365
-3.4021883,0.26820508,places365
-1.3350134,1.5943681,places365
